id,gene,mcmc,rf60,rf90,rf150,rf250
504,IFT20,0.0,0.0,0.0,0.0,0.0
505,FGF17,0.0,0.0,0.0,0.0,0.0
506,FGF18,0.0,0.0,0.0,0.0,0.0
507,FGF13,0.0,0.0,0.0,0.0,0.0
508,FGF12,0.0,0.0,0.0,0.0,0.0
509,PLEK,0.0,0.0,0.0,0.0,0.0
510,OR1G1,0.0,0.0,0.0,0.0
511,TAZ,0.0,0.0,0.0,0.0,0.0
512,GRM1,0.0,0.0,0.0,0.0,0.0
513,PITPNC1,0.0,0.0,0.0,0.0
514,GRM3,0.0,0.0,0.0,0.0,0.0
515,GRM2,0.0,0.0,0.0,0.0,0.0
516,GRM5,0.0,0.0,0.0,0.0,0.0
517,LASP1,0.0,0.0,0.0,0.0,0.0
518,GRM4,0.0,0.0,0.0,0.0,0.0
519,ZIC3,0.0,0.0,0.0,0.0,0.0
520,CA2,0.0,0.0,0.0,0.0,0.0
521,GRM6,0.0,0.0,0.0,0.0,0.0
522,ZIC1,0.0,0.0,0.0,0.0,0.0
523,GRM8,0.0,0.0,0.0,0.0,0.0
524,CA4,0.0,0.0,0.0,0.0,0.0
525,CA6,0.0,0.0,0.0,0.0,0.0
526,MYBL2,0.0,0.0,0.0,0.0,0.0
527,CA9,0.0,0.0,0.0,0.0,0.0
528,CA8,0.0,0.0,0.0,0.0,0.0
529,IFT57,0.0,0.0,0.0,0.0,0.0
530,MYBL1,0.0,0.0,0.0,0.0,0.0
531,SUN1,0.0,0.0,0.0,0.0,0.0
532,TBP,0.0,0.0,0.0,0.0,0.0
533,ATP6AP1,0.0,0.0,0.0,0.0,0.0
534,ATP6AP2,0.0,0.0,0.0,0.0,0.0
535,CAD,0.0,0.0,0.0,0.0,0.0
536,HUNK,0.0,0.0,0.0,0.0,0.0
537,ELF1,0.0,0.0,0.0,0.0,0.0
538,ELF2,0.004,0.0,0.0,0.0,0.0
539,ELF3,0.0,0.0,0.0,0.0,0.0
540,EEF1D,0.0,0.0,0.0,0.0,0.0
541,ELF4,0.0,0.0,0.0,0.0,0.0
542,ELF5,0.0,0.0,0.0,0.0,0.0
543,CAT,0.0,0.015353,0.010235,0.006141,0.003685
544,ZMYND10,0.0,0.0,0.0,0.0,0.0
545,ZMYND11,0.0,0.0,0.010382,0.006229,0.007443
546,SHANK2,0.307,0.0,0.0,0.0,0.0
547,SHANK1,0.0,0.0,0.0,0.0,0.0
548,RALA,0.0,0.0,0.0,0.0,0.0
549,RALB,0.0,0.0,0.0,0.0,0.0
550,RRN3,0.0,0.0,0.0,0.0,0.0
551,GALT,0.0,0.0,0.0,0.0,0.003467
552,CBL,0.006,0.0,0.0,0.0,0.0
553,TROVE2,0.0,0.0,0.0,0.0,0.0
554,PSMB10,0.0,0.0,0.0,0.0,0.0
555,IL1RL1,0.0,0.0,0.0,0.0,0.0
556,IL1RL2,0.0,0.0,0.0,0.0,0.0
557,MTA1,0.0,0.0,0.0,0.0,0.0
558,SV2B,0.0,0.0,0.0,0.0,0.0
559,SV2A,0.0,0.0,0.0,0.0,0.0
560,CBS,0.0,0.0,0.0,0.0,0.0
561,TDG,0.0,0.0,0.0,0.0,0.0
562,TGS1,0.0,0.0,0.0,0.0,0.0
563,SLIT1,0.0,0.0,0.0,0.0,0.0
564,SLIT3,0.0,0.0,0.0,0.0,0.0
565,RALY,0.0,0.0,0.0,0.0,0.0
566,SLIT2,0.0,0.0,0.0,0.0,0.0
567,MTA2,0.0,0.0,0.0,0.0,0.0
568,RRM1,0.0,0.0,0.0,0.0,0.0
569,RRM2,0.0,0.0,0.0,0.0,0.0
570,CCK,0.0,0.0,0.0,0.0,0.0
571,TBX19,0.0,0.0,0.0,0.0,0.0
572,CD2,0.0,0.0,0.0,0.0,0.0
573,CD4,0.0,0.0,0.0,0.0,0.0
574,CCS,0.0,0.0,0.0,0.0,0.0
575,TEC,0.0,0.0,0.0,0.0,0.0
576,TNIP1,0.0,0.0,0.0,0.0,0.0
577,CD6,0.0,0.0,0.0,0.0,0.0
578,TEF,0.0,0.0,0.0,0.0,0.0
579,CD5,0.0,0.0,0.0,0.0,0.0
580,TNIP2,0.0,0.0,0.0,0.0,0.0
581,CD7,0.0,0.0,0.0,0.0,0.0
582,CD9,0.0,0.0,0.0,0.0,0.0
583,TEK,0.367,0.0,0.0,0.0,0.0
584,IPO13,0.0,0.0,0.0,0.0,0.0
585,CDA,0.0,0.0,0.0,0.0,0.0
586,TES,0.0,0.0,0.0,0.0,0.0
587,FRMPD4,0.0,0.0,0.0,0.0
588,GRPR,0.0,0.0,0.0,0.0,0.0
589,ELK1,0.001,0.0,0.0,0.0,0.0
590,RRP8,0.0,0.0,0.0,0.0,0.0
591,ELK3,0.0,0.0,0.0,0.0,0.0
592,RRP9,0.0,0.0,0.0,0.0,0.0
593,ELK4,0.0,0.0,0.0,0.0,0.0
594,ALCAM,0.0,0.0,0.0,0.0,0.0
595,TFG,0.0,0.0,0.0,0.0,0.0
596,HOMER3,0.0,0.0,0.0,0.0,0.0
597,VPS35,0.0,0.0,0.0,0.0,0.0
598,VPS39,0.0,0.0,0.0,0.0,0.0
599,PRKCG,0.0,0.0,0.0,0.0,0.0
600,PRKCI,0.0,0.0,0.0,0.0,0.0
601,PRKCH,0.0,0.0,0.0,0.0,0.0
602,PRKCB,0.0,0.0,0.0,0.0,0.0
603,PRKCE,0.0,0.0,0.0,0.0,0.0
604,PRKCD,0.075,0.0,0.0,0.0,0.0
605,CLEC11A,0.0,0.0,0.0,0.0,0.0
606,HUS1,0.0,0.0,0.0,0.0,0.0
607,AFAP1,0.0,0.0,0.0,0.0,0.0
608,PRKCA,0.0,0.0,0.0,0.0,0.0
609,CEL,0.0,0.0,0.0,0.0,0.0
610,NUP93,0.0,0.0,0.0,0.0
611,BCAN,0.0,0.0,0.0,0.0,0.0
612,BCAM,0.001,0.0,0.0,0.0,0.0
613,SCN10A,0.0,0.0,0.0,0.0,0.0
614,MTAP,0.0,0.0,0.0,0.0,0.0
615,DAAM1,0.0,0.0,0.0,0.0,0.0
616,SDPR,0.0,0.0,0.0,0.0,0.0
617,PRKD3,0.0,0.0,0.0,0.0,0.0
618,HECW1,0.0,0.0,0.0,0.0,0.0
619,PRKCQ,0.0,0.0,0.0,0.0,0.0
620,PRKD2,0.0,0.0,0.0,0.0,0.0
621,PRKD1,0.0,0.0,0.0,0.0,0.0
622,NUP98,0.0,0.0,0.0,0.0,0.0
623,VPS28,0.0,0.0,0.0,0.0,0.0
624,CFB,0.0,0.0,0.0,0.0,0.0
625,CFD,0.0,0.0,0.0,0.0,0.0
626,CFH,0.0,0.0,0.0,0.005365,0.003219
627,PRKDC,0.0,0.0,0.0,0.0,0.0
628,CFI,0.0,0.0,0.0,0.0,0.0
629,CFP,0.0,0.0,0.0,0.0,0.0
630,PRKCZ,0.036,0.0,0.0,0.006095,0.003657
631,NUP85,0.0,0.0,0.0,0.0,0.0
632,PRDM16,0.0,0.0,0.0,0.0
633,VPS11,0.0,0.0,0.0,0.0,0.0
634,ST3GAL4,0.0,0.0,0.0,0.0,0.0
635,RRS1,0.0,0.0,0.0,0.0,0.0
636,GAR1,0.0,0.0,0.0,0.0
637,NUP88,0.0,0.0,0.0,0.0,0.0
638,CGA,0.0,0.0,0.0,0.0,0.0
639,ZSCAN16,0.0,0.0,0.0,0.0,0.0
640,ST3GAL2,0.0,0.0,0.0,0.0,0.0
641,VPS16,0.0,0.0,0.0,0.0,0.0
642,PLK4,0.0,0.0,0.0,0.0,0.0
643,BTF3,0.0,0.0,0.0,0.0,0.0
644,PLK3,0.0,0.0,0.0,0.0,0.0
645,NFE2,0.0,0.0,0.0,0.0,0.0
646,HOMER1,0.0,0.0,0.0,0.0,0.0
647,HOMER2,0.0,0.0,0.0,0.0,0.0
648,PLK2,0.0,0.0,0.0,0.0,0.0
649,MCAM,0.0,0.0,0.0,0.0,0.0
650,PLK1,0.0,0.0,0.0,0.0,0.0
651,MEX3D,0.0,0.0,0.0,0.0,0.0
652,ELL2,0.0,0.0,0.0,0.0
653,ELL3,0.0,0.0,0.0,0.0,0.0
654,GTF2IRD1,0.0,0.0,0.0,0.0,0.0
655,CDKN1C,0.0,0.0,0.0,0.0,0.0
656,BTG3,0.0,0.0,0.0,0.0,0.0
657,SETD5,0.0,0.0,0.0,0.0,0.0
658,BTG2,0.0,0.0,0.0,0.0,3.43E-4
659,CDKN1A,0.0,0.0,0.0,0.0,0.0
660,SETD2,0.0,0.0,0.0,0.0,0.0
661,MOCS2,0.0,0.0,0.0,0.0,0.0
662,RARG,0.0,0.0,0.0,0.0,0.0
663,CDKN1B,0.0,0.0,0.0,0.0,0.0
664,BTG1,0.0,0.0,0.0,0.0,0.0
665,MOCS3,0.0,0.0,0.0,0.0,0.0
666,CHM,0.0,0.0,0.0,0.0,0.0
667,ASH2L,0.0,0.0,0.0,0.0,0.0
668,ASGR1,0.0,0.0,0.0,0.0,0.0
669,ASGR2,0.0,0.0,0.0,0.0,0.0
670,ADAMTSL4,0.0,0.0,0.0,0.0,0.0
671,MTG1,0.0,0.0,0.0,0.0,0.0
672,RARS,0.0,0.0,0.0,0.0,0.0
673,GAST,0.0,0.0,0.0,0.0,0.0
674,TK1,0.0,0.0,0.0,0.0,0.0
675,RRP12,0.0,0.0,0.0,0.0,0.0
676,CIC,0.0,0.0,0.0,0.0,0.0
677,EXOC7,0.0,0.0,0.0,0.0,0.0
678,COPZ2,0.0,0.0,0.0,0.0,0.0
679,ASH1L,0.0,0.0,0.0,0.0,0.0
680,COPZ1,0.0,0.0,0.0,0.0
681,MTF1,0.0,0.0,0.0,0.0
682,MTF2,0.0,0.0,0.0,0.0,0.0
683,ANGPTL3,0.0,0.0,0.0,0.0,0.0
684,RARA,0.0,0.0,0.0,0.0,0.0
685,GAS2,0.0,0.0,0.0,0.0,0.0
686,EXOC3,0.0,0.003782,0.002521,0.001513,9.08E-4
687,RARB,0.0,0.0,0.0,0.0,0.0
688,PLIN3,0.0,0.0,0.0,0.0,0.0
689,GAS1,0.0,0.0,0.0,0.0,0.0
690,GARS,0.0,0.0,0.0,0.0,0.0
691,PLIN2,0.0,0.0,0.0,0.0,0.0
692,EXOC5,0.0,0.0,0.0,0.0,0.0
693,PLIN1,0.0,0.0,0.0,0.0,0.0
694,GAS6,0.0,0.0,0.0,0.0,0.0
695,TKT,0.0,0.0,0.0,0.0,0.0
696,EXOC2,0.0,0.0,0.0,0.0,0.0
697,EXOC1,0.0,0.0,0.0,0.0,0.0
698,GAS7,0.0,0.0,0.0,0.0,0.0
699,NFIX,0.0,0.0,0.0,0.0,0.0
700,PRUNE2,0.0,0.0,0.0,0.0,0.0
701,PAPSS1,0.0,0.0,0.0,0.0,0.0
702,OLFML3,0.0,0.0,0.0,0.0,0.0
703,CKB,0.0,0.0,0.0,0.0,0.0
704,APOL1,0.0,0.0,0.0,0.0,0.0
705,PAIP1,0.0,0.0,0.0,0.0,0.0
706,APOL2,0.0,0.0,0.0,0.001333,8.0E-4
707,CDKN2D,0.0,0.0,0.0,0.0,0.0
708,BCHE,0.0,0.0,0.0,0.0,0.0
709,CDKN2B,0.0,0.0,0.0,0.0,0.0
710,CDKN2C,0.0,0.0,0.0,0.0,0.0
711,CKM,0.0,0.0,0.0,0.0,0.0
712,CDKN2A,0.001,0.0,0.0,0.0,0.0
713,IL10RB,0.0,0.0,0.0,0.0,0.0
714,MCF2,0.0,0.0,0.0,0.0,0.0
715,IL10RA,0.0,0.0,0.0,0.0,0.0
716,ELP3,0.0,0.0,0.0,0.0,0.0
717,RRP1B,0.0,0.0,0.0,0.0,0.0
718,HIPK1,0.0,0.0,0.0,0.0,0.0
719,SNCAIP,0.0,0.0,0.0,0.0,0.0
720,HIPK3,0.0,0.0,0.0,0.0,0.0
721,HIPK2,0.0,0.0,0.0,0.0,0.0
722,OSTM1,0.0,0.0,0.0,0.0,0.0
723,NFIB,0.0,0.0,0.0,0.0,0.007446
724,NFIC,0.0,0.0,0.0,0.0,0.0
725,PLP1,0.0,0.0,0.0,0.0,0.0
726,FOSB,0.0,0.0,0.0,0.0,0.0
727,PLP2,0.0,0.0,0.0,0.0,0.0
728,GTF2B,0.0,0.0,0.0,0.0,0.0
729,C1orf174,0.0,0.0,0.0,0.0,0.0
730,TNC,0.0,0.0,0.0,0.0,0.0
731,CLU,0.0,0.01209,0.00806,0.005361,0.003217
732,TNF,0.0,0.0,0.0,0.0,0.0
733,THG1L,0.0,0.0,0.0,0.0
734,CFL1,0.0,0.0,0.0,0.0,0.0
735,TNR,0.0,0.0,0.0,0.0,0.0
736,PLS3,0.0,0.0,0.0,0.0,0.0
737,OIP5,0.0,0.0,0.0,0.0,0.0
738,IL13RA2,0.0,0.0,0.0,0.0,0.0
739,GTF2I,0.0,0.0,0.0,0.0,0.0
740,IL13RA1,0.0,0.0,0.0,0.0,0.0
741,MAP2K4,0.0,0.0,0.0,0.0,0.0
742,MAP2K1,0.0,0.0,0.0,0.0,0.0
743,MAP2K2,0.0,0.0,0.0,0.0,0.0
744,FKBPL,0.0,0.0,0.0,0.0,0.0
745,RALGAPA1,0.0,0.0,0.0,0.0,0.0
746,DIO2,0.0,0.0,0.0,0.0,0.0
747,GTF3A,0.0,0.0,0.0,0.0,0.0
748,LEMD3,0.0,0.0,0.0,0.0,0.0
749,TOM1L1,0.0,0.0,0.0,0.0,0.0
750,TOM1L2,0.0,0.0,0.0,0.0,0.0
751,MTNR1A,0.0,0.0,0.0,0.0,0.0
752,OBSCN,0.0,0.0,0.0,0.0,0.0
753,MTNR1B,0.0,0.0,0.0,0.0,0.0
754,FKBP8,0.0,0.0,0.0,0.0,0.0
755,FKBP4,0.0,0.0,0.0,0.0,0.0
756,PPEF1,0.0,0.0,0.0,0.0,0.0
757,PPEF2,0.0,0.0,0.0,0.0,0.0
758,FKBP3,0.0,0.0,0.0,0.0,0.0
759,FKBP6,0.0,0.0,0.0,0.0,5.12E-4
760,FKBP5,0.0,0.0,0.0,0.0,0.0
761,FKBP2,0.0,0.0,0.0,0.0,0.0
762,CNP,0.0,0.0,0.0,0.0,0.0
763,INSIG2,0.0,0.0,0.0,0.0,0.0
764,INSIG1,0.0,0.0,0.0,0.0,0.0
765,KNG1,0.0,0.0,0.0,0.0,0.0
766,MTM1,0.0,0.0,0.0,0.0
767,TPO,0.0,0.0,0.0,0.0
768,TPR,0.0,0.0,0.0,0.0,0.0
769,MAP2K7,0.0,0.0,0.0,0.0,0.0
770,PLTP,0.0,0.0,0.0,0.0,0.0
771,MAP2K5,0.0,0.0,0.0,0.0,0.0
772,MCL1,0.0,0.0,0.0,0.0,0.0
773,MAP2K6,0.0,0.0,0.0,0.0,0.0
774,SYNJ2,0.0,0.0,0.0,0.0,0.0
775,COPS4,0.0,0.0,0.0,0.0,0.0
776,COPS3,0.0,0.0,0.0,0.0,0.0
777,BCL9,0.0,0.0,0.0,0.0,0.0
778,COPS6,0.0,0.0,0.0,0.0,0.0
779,UBOX5,0.0,0.0,0.0,0.0,0.0
780,COPS5,0.0,0.001314,8.76E-4,5.25E-4,5.94E-4
781,BCL6,0.013,0.0,0.0,0.0,0.0
782,SYNJ1,0.0,0.0,0.0,0.0,0.0
783,COPS2,0.0,0.0,0.0,0.0,0.0
784,BCL2,0.0,0.0,0.0,0.0,0.0
785,CPE,0.0,0.0,0.0,0.0,0.0
786,COPS8,0.0,0.0,0.0,0.0,0.0
787,TCP10L,0.0,0.0,0.0,0.0
788,CPM,0.0,0.0,0.0,0.0,0.0
789,BMPR2,0.0,0.0,0.0,0.0,0.0
790,GAL3ST1,0.0,0.0,0.0,0.0,0.0
791,MCM7,0.0,0.0,0.0,0.0,0.0
792,COL14A1,0.0,0.0,0.0,0.0,0.0
793,TRH,0.0,0.0,0.0,0.0,0.0
794,SYNE2,0.0,0.0,0.0,0.0,0.0
795,SYNE1,0.0,0.0,0.0,0.0,0.0
796,TRO,0.0,0.0,0.0,0.0,0.0
797,THBD,0.0,0.0,0.0,0.0,0.0
798,VPS72,0.0,0.0,0.0,0.0,0.0
799,PRKG2,0.0,0.0,0.0,0.0,0.0
800,TCEB3B,0.0,0.0,0.0,0.0,0.0
801,PRKG1,0.0,0.0,0.0,0.0,0.0
802,GAL3ST4,0.0,0.0,0.0,0.0,0.0
803,CR2,0.0,0.0,0.0,0.0,0.0
804,CR1,0.0,0.0,0.0,0.0,0.0
805,DIS3,0.0,0.0,0.0,0.0,0.0
806,AVPR2,0.0,0.0,0.0,0.0,0.0
807,LANCL1,0.0,0.0,0.0,0.0,0.0
808,APOA2,0.0,0.0,0.0,0.0,0.0
809,APOA1,0.0,0.0,0.0,0.0,0.0
810,APOA4,0.0,0.0,0.0,0.0,0.0
811,TSN,0.0,0.0,0.0,0.0,0.0
812,TST,0.0,0.0,0.0,0.0
813,MCM3,0.0,0.0,0.0,0.0,0.0
814,CRH,0.0,0.0,0.0,0.0,0.0
815,MCM4,0.0,0.0,0.0,0.0,0.0
816,XCL1,0.0,0.0,0.0,0.0,0.0
817,MCM5,0.0,0.0,0.0,0.0,0.0
818,MCM6,0.0,0.0,0.0,0.0,0.0
819,CRK,0.104,0.0,0.0,0.0,0.0
820,MCM2,0.0,0.0,0.0,0.0,0.0
821,HDAC4,0.0,0.0,0.0,0.0,0.0
822,CRP,0.0,0.0,0.0,0.0,0.0
823,HDAC5,0.0,0.0,0.0,0.0,0.0
824,CEBPA,0.0,0.0,0.0,0.0,0.0
825,CEBPB,0.001,0.0,0.0,0.0,0.0
826,HDAC2,0.0,0.0,0.0,0.0,0.0
827,HDAC3,0.0,0.0,0.0,0.0,0.0
828,CEBPD,0.0,0.0,0.0,0.0,0.0
829,HDAC1,0.007,0.0,0.0,0.0,0.0
830,CEBPE,0.0,0.0,0.0,0.0,0.0
831,VPS4B,0.0,0.0,0.0,0.0,0.0
832,VPS4A,0.0,0.0,0.0,0.0,0.0
833,CEBPG,0.0,0.0,0.0,0.0,0.0
834,CRX,0.0,0.0,0.0,0.0,0.0
835,TTK,0.0,0.0,0.0,0.0,0.0
836,TULP2,0.0,0.0,0.0,0.0,0.0
837,HDAC9,0.0,0.0,0.0,0.0,0.0
838,HDAC6,0.0,0.0,0.0,0.0,0.0
839,TTN,0.0,0.0,0.0,0.0,0.0
840,HDAC7,0.0,0.0,0.0,0.0,0.0
841,ABLIM1,0.033,0.016667,0.011111,0.006667,0.008
842,TTR,0.0,0.0,0.0,0.0,0.0
843,ABLIM3,0.0,0.0,0.0,0.0,0.0
844,VPS53,0.0,0.0,0.0,0.0
845,VPS52,0.0,0.0,0.0,0.0
846,IL21R,0.0,0.0,0.0,0.0,0.0
847,CSK,0.006,0.0,0.0,0.0,0.0
848,TUB,0.0,0.0,0.0,0.0,0.0
849,SLC35A2,0.0,0.0,0.0,0.0,0.0
850,C1orf123,0.0,0.0,0.0,0.0,0.0
851,MTOR,0.0,0.0,0.0,0.0,0.0
852,GLOD4,0.0,0.0,0.0,0.0
853,APOC1,0.0,0.0,0.0,0.0,0.0
854,VPS41,0.0,0.0,0.0,0.0,0.0
855,ASXL2,0.0,0.0,0.0,0.0,0.0
856,CEBPZ,0.0,0.0,0.0,0.0,0.0
857,BCOR,0.0,0.0,0.0,0.0,0.0
858,VPS45,0.0,0.0,0.0,0.0,0.0
859,C1orf116,0.0,0.0,0.002123,0.001274,0.004764
860,TCERG1,0.0,0.0,0.0,0.0,0.0
861,IL1RN,0.0,0.0,0.0,0.0,0.0
862,MTRR,0.0,0.0,0.0,0.0
863,ZMYND8,0.0,0.0,0.0,0.0,0.0
864,PITPNB,0.0,0.0,0.0,0.0,0.0
865,PITPNA,0.0,0.0,0.0,0.0,0.0
866,HDAC11,0.0,0.0,0.0,0.0,0.0
867,AQP4,0.0,0.0,0.0,0.0,0.0
868,AQP5,0.0,0.0,0.0,0.0,0.0
869,MKI67,0.0,0.0,0.0,0.0,0.0
870,AQP3,0.0,0.0,0.0,0.0,0.0
871,AQP1,0.0,0.0,0.0,0.0,5.96E-4
872,RPS6KA4,0.0,0.0,0.0,0.0,0.0
873,NFU1,0.0,0.0,0.0,0.0,0.0
874,RPS6KA3,0.0,0.0,0.0,0.0,0.0
875,RPS6KA6,0.0,0.0,0.0,0.0,0.0
876,RPS6KA5,0.0,0.0,0.0,0.0,0.0
877,RPS6KA2,0.0,0.0,0.0,0.0,0.0
878,RPS6KA1,0.0,0.0,0.0,0.0,0.0
879,ARFIP2,0.0,0.0,0.0,0.0,0.0
880,ARFIP1,0.0,0.0,0.0,0.0,0.0
881,GSC2,0.0,0.0,0.0,0.0,0.0
882,BTRC,0.0,0.0,0.0,0.0,0.0
883,SYNPO,0.0,0.0,0.0,0.0,0.0
884,DYNC2H1,0.0,0.0,0.0,0.0
885,CPT1A,0.0,0.0,0.0,0.0,0.0
886,IL1R1,0.0,0.0,0.0,0.0,0.0
887,IL1R2,0.0,0.0,0.0,0.0,0.0
888,IFRD1,0.0,0.0,0.0,0.0,0.0
889,THEG,0.0,0.0,0.0,0.0,0.0
890,TWSG1,0.0,0.0,0.0,0.0,0.0
891,NIF3L1,0.0,0.0,0.0,0.0,0.0
892,IL23A,0.0,0.0,0.0,0.0,0.0
893,CFTR,0.0,0.0,0.0,0.0,0.0
894,SLC22A4,0.0,0.0,0.0,0.0,0.0
895,SLC22A3,0.0,0.0,0.0,0.0,0.0
896,SLC22A6,0.0,0.0,0.0,0.0,0.0
897,SLC22A5,0.0,0.0,0.0,0.0,0.0
898,SH2D2A,0.0,0.0,0.0,0.0,0.0
899,TXK,0.0,0.0,0.0,5.05E-4,3.03E-4
900,SLC22A2,0.0,0.0,0.0,0.0,0.0
901,MTTP,0.0,0.0,0.0,0.0,0.0
902,SLC22A1,0.0,0.0,0.0,0.0,0.0
903,TXN,0.0,0.0,0.0,0.0,0.0
904,CRHR1,0.0,0.0,0.0,0.0,0.0
905,CRHR2,0.0,0.0,0.0,0.0,0.0
906,SPRR2C,0.0,0.0,0.0,0.0,0.0
907,XCR1,0.0,0.0,0.0,0.0,0.0
908,SLC35E1,0.0,0.0,0.0,0.0,0.0
909,SYNRG,0.0,0.0,0.0,0.0,0.0
910,SH2D1A,0.0,0.0,0.0,0.0,0.0
911,TYR,0.0,0.0,0.0,0.0,0.0
912,VNN2,0.0,0.0,0.0,0.0,0.0
913,MPHOSPH10,0.0,0.0,0.0,0.0,0.0
914,SPRR1A,0.0,0.0,0.0,0.0,0.0
915,GBE1,0.0,0.0,0.0,0.0
916,RSF1,0.0,0.0,0.0,0.0,0.0
917,C6orf47,0.0,0.0,0.0,0.0,0.0
918,SIPA1L1,0.0,0.0,0.0,0.0,0.0
919,TMED2,0.0,0.0,0.0,0.0,0.0
920,DGCR6L,0.0,0.0,0.0,0.0,0.0
921,TMED1,0.0,0.0,0.0,0.0,0.0
922,SEC61B,0.0,0.0,0.0,0.0,0.0
923,ERMAP,0.0,0.0,0.0,0.0,0.0
924,TYK2,0.0,0.001193,7.95E-4,4.77E-4,2.86E-4
925,MTSS1,0.0,0.0,0.0,0.0,0.0
926,NFX1,0.0,0.0,0.0,0.0,0.0
927,C12orf10,0.0,0.0,0.0,0.0,0.0
928,MEGF6,0.0,0.0,0.0,0.0,0.0
929,SDCCAG3,0.0,0.0,0.0,0.0,0.0
930,BEGAIN,0.0,0.0,0.0,0.0,0.0
931,C6orf62,0.0,0.0,0.0,0.0,0.0
932,TCEAL1,0.0,0.0,0.0,0.0,0.0
933,SVIL,0.262,0.0,0.0,0.0,0.0
934,NFYA,0.0,0.0,0.0,0.0,0.0
935,MTX1,0.0,0.0,0.0,0.0
936,NFYB,0.0,0.0,0.0,0.0,0.0
937,FAM46C,0.0,0.0,0.0,0.0,0.0
938,MTX2,0.0,0.0,0.0,0.0
939,NFYC,0.0,0.0,0.0,0.0,0.0
940,FAM46A,0.0,0.0,0.0,0.0,0.0
941,GBF1,0.0,0.0,0.0,0.0,0.0
942,SPCS2,0.0,0.0,0.0,0.0
943,NR6A1,0.0,0.0,0.0,0.0,0.0
944,PRKRA,0.0,0.0,0.0,0.0,0.0
945,GSTA1,0.0,0.0,0.0,0.0
946,MEGF8,0.0,0.0,0.0,0.0,0.0
947,NUPL2,0.0,0.0,0.0,0.0,0.0
948,SIPA1,0.0,0.0,0.0,0.0
949,PMCH,0.0,0.0,0.0,0.0,0.0
950,ROGDI,0.0,0.0,0.0,0.0,0.0
951,PAIP2B,0.0,0.0,7.09E-4,4.25E-4,2.55E-4
952,HIST1H2AE,0.0,0.0,0.0,0.0,0.0
953,SVEP1,0.0,0.0,0.0,0.0,0.0
954,HIST1H2AC,0.0,0.0,0.0,0.0,0.0
955,HIST1H2AB,0.0,0.0,0.0,0.0
956,HIST1H2AL,0.0,0.0,0.0,0.0,0.0
957,IL11RA,0.0,0.0,0.0,0.0,0.0
958,HIST1H2AJ,0.0,0.0,0.0,0.0,0.0
959,TRPC4AP,0.0,0.0,0.0,0.0,0.0
960,RSBN1,0.0,0.0,0.0,0.0,0.0
961,EMCN,0.0,0.0,0.0,0.0,0.0
962,TIMELESS,0.0,0.0,0.0,0.0,0.0
963,NUPR1,0.0,0.0,0.0,0.0,0.0
964,HIST1H2BB,0.0,0.0,0.0,0.0
965,HIST1H2BD,0.0,0.0,0.0,0.0,0.0
966,ZCCHC8,0.0,0.0,0.0,0.0,0.0
967,COPB2,0.0,0.0,0.0,0.0,0.0
968,ISYNA1,0.0,0.0,0.0,0.0,0.0
969,COPB1,0.0,0.0,0.0,0.0,0.0
970,ALOX12,0.0,0.0,0.0,0.0,0.0
971,PMF1,0.0,0.0,0.0,0.0,0.0
972,EMG1,0.0,0.0,0.0,0.0,0.0
973,UBB,0.0,0.0,0.0,0.0,0.0
974,THPO,0.0,0.0,0.0,0.0,0.0
975,UBC,0.0,0.0,0.0,0.0,0.0
976,TASP1,0.0,0.0,0.0,0.0,0.0
977,LONRF3,0.0,0.0,0.0,0.0,0.0
978,CPSF4,0.0,0.0,0.0,0.0,0.0
979,CPSF7,0.0,0.0,0.0,0.0,0.0
980,CPSF6,0.0,0.0,0.0,0.0,0.0
981,CPSF1,0.0,0.0,0.0,0.0,0.0
982,HELZ,0.0,0.0,0.0,0.0,0.0
983,SELE,0.0,0.0,0.0,0.0,0.0
984,SELP,0.0,0.0,0.0,0.0,0.0
985,DIAPH1,0.0,0.0,0.0,0.0,0.0
986,DAP,0.0,0.0,0.0,0.0,0.0
987,DIAPH2,0.0,0.0,0.0,0.0,0.0
988,DIAPH3,0.0,0.0,0.0,0.0,0.0
989,DAO,0.0,0.0,0.0,0.0
990,SELL,0.0,0.0,0.0,0.0,0.0
991,BAMBI,0.0,0.0,0.0,0.0,0.0
992,PXMP4,0.0,0.0,0.0,0.0,0.0
993,SKIV2L,0.0,0.0,0.0,0.0,0.0
994,FGFR4,0.0,0.0,0.0,0.0,0.0
995,FGFR3,0.0,0.0,0.0,0.0,0.0
996,FGFR2,0.0,0.0,0.0,0.005636,0.003381
997,FGFR1,0.0,0.0,0.0,0.0,0.0
998,GLP1R,0.0,0.0,0.0,0.0,0.0
999,C15orf39,0.0,0.0,0.0,0.0,0.0
1000,UCN,0.0,0.0,0.0,0.0,0.0
1001,THRB,0.0,0.0,0.0,0.0,0.0
1002,THRA,0.0,0.0,0.0,0.0,0.0
1003,DBI,0.0,0.0,0.0,0.0,0.0
1004,DBH,0.0,0.0,0.0,0.0
1005,DBP,0.0,0.0,0.0,0.0,0.0
1006,RBM7,0.0,0.0,0.0,0.0,0.0
1007,RBM5,0.0,0.0,0.0,0.0
1008,DCC,0.0,0.0,0.0,0.0,0.0
1009,GLP2R,0.0,0.0,0.0,0.0,0.0
1010,MYRIP,0.0,0.0,0.0,0.0,0.0
